RECEITAS,UF,VALOR,DATA
  IRPF,PE,65630806.72,2019-09-30
  IRPF,PI,19205648.31,2019-09-30
  IRPF,PR,170918844.1,2019-09-30
  IRPF,RJ,390530089.74,2019-09-30
  IRPF,RN,26322319.69,2019-09-30
  IRPF,RO,12600967.6,2019-09-30
  IRPF,RR,4347070.79,2019-09-30
  IRPF,RS,184976262.24,2019-09-30
  IRPF,SC,95602456.24,2019-09-30
  IRPF,SE,20286263.25,2019-09-30
  IRPF,SP,1034219745.43,2019-09-30
  IRPF,TO,8913864.06,2019-09-30
  IRPF,TOTAL,2776765028.5499997,2019-09-30
  IRPJ,AC,5623403.55,2019-09-30
  IRPJ,AL,20837273.45,2019-09-30
  IRPJ,AM,137494921.76,2019-09-30
  IRPJ,AP,5358342.16,2019-09-30
  IRPJ,BA,134178728.26,2019-09-30
  IRPJ,CE,132625423.53,2019-09-30
  IRPJ,DF,756851548.0400001,2019-09-30
  IRPJ,ES,109124564.56,2019-09-30
  IRPJ,GO,152542976.36,2019-09-30
  IRPJ,MA,41538142.55,2019-09-30
  IRPJ,MG,548148582.18,2019-09-30
  IRPJ,MS,45289911.07,2019-09-30
  IRPJ,MT,68254220.72,2019-09-30
  IRPJ,PA,87451140.13,2019-09-30
  IRPJ,PB,27321441.04,2019-09-30
  IRPJ,PE,151827062.49,2019-09-30
  IRPJ,PI,25016487.21,2019-09-30
  IRPJ,PR,430160343.0,2019-09-30
  IRPJ,RJ,1698607960.21,2019-09-30
  IRPJ,RN,27798658.1,2019-09-30
  IRPJ,RO,14449730.11,2019-09-30
  IRPJ,RR,6454280.38,2019-09-30
  IRPJ,RS,491509695.51,2019-09-30
  IRPJ,SC,317181291.03,2019-09-30
  IRPJ,SE,22080255.41,2019-09-30
  IRPJ,SP,3868287316.42,2019-09-30
  IRPJ,TO,14475404.34,2019-09-30
  IRPJ,TOTAL,9340489103.57,2019-09-30
    ENTIDADES FINANCEIRAS,AC,6877.97,2019-09-30
    ENTIDADES FINANCEIRAS,AL,11790.89,2019-09-30
    ENTIDADES FINANCEIRAS,AM,255769.39,2019-09-30
    ENTIDADES FINANCEIRAS,AP,0.0,2019-09-30
    ENTIDADES FINANCEIRAS,BA,138591.56,2019-09-30
    ENTIDADES FINANCEIRAS,CE,22871225.58,2019-09-30
    ENTIDADES FINANCEIRAS,DF,447350505.86,2019-09-30
    ENTIDADES FINANCEIRAS,ES,8973231.5,2019-09-30
    ENTIDADES FINANCEIRAS,GO,734105.28,2019-09-30
    ENTIDADES FINANCEIRAS,MA,897.46,2019-09-30
    ENTIDADES FINANCEIRAS,MG,12353605.2,2019-09-30
    ENTIDADES FINANCEIRAS,MS,198036.46,2019-09-30
    ENTIDADES FINANCEIRAS,MT,450706.42,2019-09-30
    ENTIDADES FINANCEIRAS,PA,19807845.82,2019-09-30
    ENTIDADES FINANCEIRAS,PB,24297.03,2019-09-30
    ENTIDADES FINANCEIRAS,PE,7259674.76,2019-09-30
    ENTIDADES FINANCEIRAS,PI,40.76,2019-09-30
    ENTIDADES FINANCEIRAS,PR,19531505.06,2019-09-30
    ENTIDADES FINANCEIRAS,RJ,157222694.28,2019-09-30
    ENTIDADES FINANCEIRAS,RN,6819.84,2019-09-30
    ENTIDADES FINANCEIRAS,RO,232573.51,2019-09-30
    ENTIDADES FINANCEIRAS,RR,1053.21,2019-09-30
    ENTIDADES FINANCEIRAS,RS,22950542.07,2019-09-30
    ENTIDADES FINANCEIRAS,SC,1841248.09,2019-09-30
    ENTIDADES FINANCEIRAS,SE,2720572.61,2019-09-30
    ENTIDADES FINANCEIRAS,SP,780850504.48,2019-09-30
    ENTIDADES FINANCEIRAS,TO,36034.9,2019-09-30
    ENTIDADES FINANCEIRAS,TOTAL,1505830749.9900002,2019-09-30
    DEMAIS EMPRESAS,AC,5616525.58,2019-09-30
    DEMAIS EMPRESAS,AL,20825482.560000002,2019-09-30
    DEMAIS EMPRESAS,AM,137239152.37,2019-09-30
    DEMAIS EMPRESAS,AP,5358342.16,2019-09-30
    DEMAIS EMPRESAS,BA,134040136.7,2019-09-30
    DEMAIS EMPRESAS,CE,109754197.95,2019-09-30
    DEMAIS EMPRESAS,DF,309501042.18000007,2019-09-30
    DEMAIS EMPRESAS,ES,100151333.06,2019-09-30
    DEMAIS EMPRESAS,GO,151808871.08,2019-09-30
    DEMAIS EMPRESAS,MA,41537245.09,2019-09-30
    DEMAIS EMPRESAS,MG,535794976.98,2019-09-30
    DEMAIS EMPRESAS,MS,45091874.61,2019-09-30
    DEMAIS EMPRESAS,MT,67803514.3,2019-09-30
    DEMAIS EMPRESAS,PA,67643294.31,2019-09-30
    DEMAIS EMPRESAS,PB,27297144.01,2019-09-30
    DEMAIS EMPRESAS,PE,144567387.73,2019-09-30
    DEMAIS EMPRESAS,PI,25016446.45,2019-09-30
    DEMAIS EMPRESAS,PR,410628837.94,2019-09-30
    DEMAIS EMPRESAS,RJ,1541385265.9299998,2019-09-30
    DEMAIS EMPRESAS,RN,27791838.260000005,2019-09-30
    DEMAIS EMPRESAS,RO,14217156.599999998,2019-09-30
    DEMAIS EMPRESAS,RR,6453227.17,2019-09-30
    DEMAIS EMPRESAS,RS,468559153.44,2019-09-30
    DEMAIS EMPRESAS,SC,315340042.94,2019-09-30
    DEMAIS EMPRESAS,SE,19359682.8,2019-09-30
    DEMAIS EMPRESAS,SP,3087436811.94,2019-09-30
    DEMAIS EMPRESAS,TO,14439369.44,2019-09-30
    DEMAIS EMPRESAS,TOTAL,7834658353.579999,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,AC,9819191.21,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,AL,36529743.96,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,AM,107180157.8,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,AP,5611738.21,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,BA,170351139.06,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,CE,181139650.78,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,DF,3997397599.44,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,ES,125097481.08,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,GO,130830386.89,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,MA,40672293.13,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,MG,645467076.22,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,MS,52948236.51,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,MT,86814554.34,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,PA,83052698.92,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,PB,57337160.35,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,PE,156370483.51,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,PI,28665946.49,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,PR,435026531.08,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,RJ,2440544408.62,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,RN,49852527.32,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,RO,22643489.64,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,RR,9719295.07,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,RS,518973994.9,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,SC,277822251.44,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,SE,30693604.37,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,SP,6508064777.62,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,TO,15013434.02,2019-09-30
  IMPOSTO S/ RENDA RETIDO NA FONTE,TOTAL,16223639851.980003,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,AC,8283401.18,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,AL,30635208.5,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,AM,71019991.07,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,AP,5097918.05,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,BA,136710617.97,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,CE,132755333.32,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,DF,3282906920.64,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,ES,86108284.95,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,GO,106509025.69,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,MA,36235269.46,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,MG,437425127.25,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,MS,42263656.74,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,MT,63898613.63,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,PA,71398499.65,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,PB,53152182.02,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,PE,131393135.12,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,PI,24474788.12,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,PR,319225996.32,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,RJ,1166444020.1,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,RN,44748386.98,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,RO,19313568.12,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,RR,9025034.1,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,RS,377423696.61,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,SC,206856709.98,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,SE,26247224.15,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,SP,2914118438.45,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,TO,13587606.08,2019-09-30
    IRRF - RENDIMENTOS DO TRABALHO,TOTAL,9817258654.249998,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,AC,496790.6,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,AL,3879175.97,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,AM,8691636.89,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,AP,112307.34,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,BA,10286746.26,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,CE,16182496.16,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,DF,371516649.65000004,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,ES,11996592.5,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,GO,11653959.63,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,MA,1166407.91,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,MG,131973970.32,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,MS,4132111.82,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,MT,9141031.06,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,PA,4127635.46,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,PB,1714498.84,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,PE,10419026.43,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,PI,2050721.22,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,PR,51816137.81,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,RJ,687818276.84,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,RN,1679035.32,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,RO,2207159.88,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,RR,94310.94,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,RS,82210564.42,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,SC,39818599.68,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,SE,2105452.32,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,SP,1974323752.4,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,TO,559278.19,2019-09-30
    IRRF - RENDIMENTOS DO CAPITAL,TOTAL,3442174325.86,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,AC,5864.5,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,AL,224101.69,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,AM,22230007.22,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,AP,11687.6,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,BA,10637653.44,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,CE,20513290.5,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,DF,144670689.19,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,ES,18756894.12,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,GO,4219249.34,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,MA,285372.66,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,MG,40072571.14,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,MS,3666424.32,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,MT,9314773.71,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,PA,3276439.02,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,PB,762880.72,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,PE,5255300.52,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,PI,146790.35,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,PR,38132765.31,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,RJ,489296279.36,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,RN,1693933.3,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,RO,131091.48,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,RR,13811.29,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,RS,27242101.29,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,SC,12771931.87,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,SE,414411.86,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,SP,1133231002.17,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,TO,280315.98,2019-09-30
    IRRF - REMESSAS P/ EXTERIOR,TOTAL,1987257633.95,2019-09-30
    IRRF - OUTROS RENDIMENTOS,AC,1033134.93,2019-09-30
    IRRF - OUTROS RENDIMENTOS,AL,1791257.7999999998,2019-09-30
    IRRF - OUTROS RENDIMENTOS,AM,5238522.62,2019-09-30
    IRRF - OUTROS RENDIMENTOS,AP,389825.22000000003,2019-09-30
    IRRF - OUTROS RENDIMENTOS,BA,12716121.389999999,2019-09-30
    IRRF - OUTROS RENDIMENTOS,CE,11688530.799999999,2019-09-30
    IRRF - OUTROS RENDIMENTOS,DF,198303339.95999998,2019-09-30
    IRRF - OUTROS RENDIMENTOS,ES,8235709.51,2019-09-30
    IRRF - OUTROS RENDIMENTOS,GO,8448152.23,2019-09-30
    IRRF - OUTROS RENDIMENTOS,MA,2985243.1,2019-09-30
    IRRF - OUTROS RENDIMENTOS,MG,35995407.51,2019-09-30
    IRRF - OUTROS RENDIMENTOS,MS,2886043.63,2019-09-30
    IRRF - OUTROS RENDIMENTOS,MT,4460135.94,2019-09-30
    IRRF - OUTROS RENDIMENTOS,PA,4250124.79,2019-09-30
    IRRF - OUTROS RENDIMENTOS,PB,1707598.77,2019-09-30
    IRRF - OUTROS RENDIMENTOS,PE,9303021.44,2019-09-30
    IRRF - OUTROS RENDIMENTOS,PI,1993646.8,2019-09-30
    IRRF - OUTROS RENDIMENTOS,PR,25851631.64,2019-09-30
    IRRF - OUTROS RENDIMENTOS,RJ,96985832.32,2019-09-30
    IRRF - OUTROS RENDIMENTOS,RN,1731171.7199999997,2019-09-30
    IRRF - OUTROS RENDIMENTOS,RO,991670.1600000001,2019-09-30
    IRRF - OUTROS RENDIMENTOS,RR,586138.74,2019-09-30
    IRRF - OUTROS RENDIMENTOS,RS,32097632.580000002,2019-09-30
    IRRF - OUTROS RENDIMENTOS,SC,18375009.91,2019-09-30
    IRRF - OUTROS RENDIMENTOS,SE,1926516.04,2019-09-30
    IRRF - OUTROS RENDIMENTOS,SP,486391584.6,2019-09-30
    IRRF - OUTROS RENDIMENTOS,TO,586233.77,2019-09-30
    IRRF - OUTROS RENDIMENTOS,TOTAL,976949237.9200001,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,AC,404055.67,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,AL,667565.08,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,AM,1871925.69,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,AP,279095.8,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,BA,4145344.32,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,CE,3721941.07,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,DF,594392277.46,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,ES,15602917.2,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,GO,12587458.15,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,MA,506069.85,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,MG,83846387.59,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,MS,7925680.19,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,MT,16437911.22,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PA,12784452.84,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PB,2346048.28,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PE,12800961.22,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PI,186485.28,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PR,82946245.79,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RJ,147078152.26,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RN,1220924.5,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RO,8142062.13,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RR,30142.49,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RS,100637614.79,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,SC,30159653.19,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,SE,4060686.31,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,SP,2306819968.4,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,TO,318166.09,2019-09-30
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,TOTAL,3451920192.8600006,2019-09-30
IMPOSTO TERRITORIAL RURAL,AC,680926.7,2019-09-30
IMPOSTO TERRITORIAL RURAL,AL,2074137.19,2019-09-30
IMPOSTO TERRITORIAL RURAL,AM,942858.53,2019-09-30
IMPOSTO TERRITORIAL RURAL,AP,591077.95,2019-09-30
IMPOSTO TERRITORIAL RURAL,BA,33230225.51,2019-09-30
IMPOSTO TERRITORIAL RURAL,CE,1796129.91,2019-09-30
IMPOSTO TERRITORIAL RURAL,DF,872930.8899999999,2019-09-30
IMPOSTO TERRITORIAL RURAL,ES,6717590.62,2019-09-30
IMPOSTO TERRITORIAL RURAL,GO,111961703.62,2019-09-30
IMPOSTO TERRITORIAL RURAL,MA,7711390.82,2019-09-30
IMPOSTO TERRITORIAL RURAL,MG,116006524.66,2019-09-30
IMPOSTO TERRITORIAL RURAL,MS,140193445.79,2019-09-30
IMPOSTO TERRITORIAL RURAL,MT,136233020.86,2019-09-30
IMPOSTO TERRITORIAL RURAL,PA,14957365.62,2019-09-30
IMPOSTO TERRITORIAL RURAL,PB,1312500.4,2019-09-30
IMPOSTO TERRITORIAL RURAL,PE,2508195.94,2019-09-30
IMPOSTO TERRITORIAL RURAL,PI,8942252.08,2019-09-30
IMPOSTO TERRITORIAL RURAL,PR,113268525.43,2019-09-30
IMPOSTO TERRITORIAL RURAL,RJ,6890395.17,2019-09-30
IMPOSTO TERRITORIAL RURAL,RN,1271865.81,2019-09-30
IMPOSTO TERRITORIAL RURAL,RO,5500752.81,2019-09-30
IMPOSTO TERRITORIAL RURAL,RR,730892.48,2019-09-30
IMPOSTO TERRITORIAL RURAL,RS,95660285.0,2019-09-30
IMPOSTO TERRITORIAL RURAL,SC,19772600.65,2019-09-30
IMPOSTO TERRITORIAL RURAL,SE,1605114.18,2019-09-30
IMPOSTO TERRITORIAL RURAL,SP,210633528.62,2019-09-30
IMPOSTO TERRITORIAL RURAL,TO,17081831.39,2019-09-30
IMPOSTO TERRITORIAL RURAL,TOTAL,1059148068.6299998,2019-09-30
COFINS,AC,10808419.55,2019-09-30
COFINS,AL,52462504.32,2019-09-30
COFINS,AM,440326463.7,2019-09-30
COFINS,AP,8951125.88,2019-09-30
COFINS,BA,408132611.88,2019-09-30
COFINS,CE,314668313.96,2019-09-30
COFINS,DF,805601943.8599999,2019-09-30
COFINS,ES,379310670.52,2019-09-30
COFINS,GO,259169296.02,2019-09-30
COFINS,MA,334992829.0,2019-09-30
COFINS,MG,1022999676.94,2019-09-30
COFINS,MS,96050879.66,2019-09-30
COFINS,MT,154233657.07,2019-09-30
COFINS,PA,163539977.22,2019-09-30
COFINS,PB,73508389.23,2019-09-30
COFINS,PE,457776913.03,2019-09-30
COFINS,PI,47390205.31,2019-09-30
COFINS,PR,1136561747.34,2019-09-30
COFINS,RJ,4157664107.75,2019-09-30
COFINS,RN,60814926.64,2019-09-30
COFINS,RO,29843406.81,2019-09-30
COFINS,RR,7963296.06,2019-09-30
COFINS,RS,1065766994.98,2019-09-30
COFINS,SC,1202058079.97,2019-09-30
COFINS,SE,45514940.83,2019-09-30
COFINS,SP,7775002076.14,2019-09-30
COFINS,TO,33864434.68,2019-09-30
COFINS,TOTAL,20544977888.35,2019-09-30
   FINANCEIRAS,AC,26141.74,2019-09-30
   FINANCEIRAS,AL,54371.33,2019-09-30
   FINANCEIRAS,AM,181994.78,2019-09-30
   FINANCEIRAS,AP,23667.4,2019-09-30
   FINANCEIRAS,BA,1117945.62,2019-09-30
   FINANCEIRAS,CE,22754891.76,2019-09-30
   FINANCEIRAS,DF,336399379.94,2019-09-30
   FINANCEIRAS,ES,6508420.16,2019-09-30
   FINANCEIRAS,GO,511714.8,2019-09-30
   FINANCEIRAS,MA,28717.01,2019-09-30
   FINANCEIRAS,MG,33748733.59,2019-09-30
   FINANCEIRAS,MS,9135.72,2019-09-30
   FINANCEIRAS,MT,219149.78,2019-09-30
   FINANCEIRAS,PA,11565127.64,2019-09-30
   FINANCEIRAS,PB,21992.5,2019-09-30
   FINANCEIRAS,PE,1034467.91,2019-09-30
   FINANCEIRAS,PI,30404.39,2019-09-30
   FINANCEIRAS,PR,12299883.16,2019-09-30
   FINANCEIRAS,RJ,189017441.51,2019-09-30
   FINANCEIRAS,RN,89770.58,2019-09-30
   FINANCEIRAS,RO,243483.26,2019-09-30
   FINANCEIRAS,RR,4696.13,2019-09-30
   FINANCEIRAS,RS,43843374.82,2019-09-30
   FINANCEIRAS,SC,1326971.99,2019-09-30
   FINANCEIRAS,SE,1906317.56,2019-09-30
   FINANCEIRAS,SP,514054197.34,2019-09-30
   FINANCEIRAS,TO,24221.27,2019-09-30
   FINANCEIRAS,TOTAL,1177046613.69,2019-09-30
   DEMAIS,AC,10782277.81,2019-09-30
   DEMAIS,AL,52408132.99,2019-09-30
   DEMAIS,AM,440144468.92,2019-09-30
   DEMAIS,AP,8927458.48,2019-09-30
   DEMAIS,BA,407014666.26000005,2019-09-30
   DEMAIS,CE,291913422.2,2019-09-30
   DEMAIS,DF,469202563.91999996,2019-09-30
   DEMAIS,ES,372802250.36,2019-09-30
   DEMAIS,GO,258657581.22,2019-09-30
   DEMAIS,MA,334964111.99,2019-09-30
   DEMAIS,MG,989250943.3499999,2019-09-30
   DEMAIS,MS,96041743.94,2019-09-30
   DEMAIS,MT,154014507.28999996,2019-09-30
   DEMAIS,PA,151974849.58,2019-09-30
   DEMAIS,PB,73486396.73,2019-09-30
   DEMAIS,PE,456742445.11999995,2019-09-30
   DEMAIS,PI,47359800.919999994,2019-09-30
   DEMAIS,PR,1124261864.1799998,2019-09-30
   DEMAIS,RJ,3968646666.24,2019-09-30
   DEMAIS,RN,60725156.06,2019-09-30
   DEMAIS,RO,29599923.55,2019-09-30
   DEMAIS,RR,7958599.93,2019-09-30
   DEMAIS,RS,1021923620.16,2019-09-30
   DEMAIS,SC,1200731107.98,2019-09-30
   DEMAIS,SE,43608623.269999996,2019-09-30
   DEMAIS,SP,7260947878.8,2019-09-30
   DEMAIS,TO,33840213.410000004,2019-09-30
   DEMAIS,TOTAL,19367931274.66,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,AC,4644144.87,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,AL,16407638.03,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,AM,111129850.71,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,AP,6182154.51,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,BA,128330149.59,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,CE,90995290.78,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,DF,388062320.97,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,ES,106085529.84,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,GO,93945389.41,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,MA,94041898.79,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,MG,309255154.15,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,MS,36366674.32,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,MT,52815019.14,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,PA,57472333.89,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,PB,25526721.36,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,PE,133180232.25,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,PI,18346619.33,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,PR,301480057.1,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,RJ,1001579371.95,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,RN,22012429.48,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,RO,14274788.76,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,RR,6090351.03,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,RS,290824815.46,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,SC,299053855.38,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,SE,17443162.43,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,SP,1880792825.44,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,TO,14237665.8,2019-09-30
CONTRIBUIÇÃO PARA O PIS/PASEP,TOTAL,5520576444.77,2019-09-30
   FINANCEIRAS,AC,4240.08,2019-09-30
   FINANCEIRAS,AL,8940.75,2019-09-30
   FINANCEIRAS,AM,31147.91,2019-09-30
